id,file,question,answer,prediction,evaluation
25,prospectus_amundi_FR0010655761-fr_Table3.pdf,Quelle est l’assiette utilisée pour le calcul des commissions de souscription et de rachat ?,Valeur liquidative × Nombre de parts, Valeur liquidative X Nombre de parts,True
26,prospectus_amundi_FR0010655761-fr_Table3.pdf,La commission de souscription non acquise au fonds est-elle de 3 % ?,Oui, Yes,True
27,prospectus_amundi_FR0010655761-fr_Table3.pdf,Une commission de souscription acquise au fonds est-elle prélevée ?,Non, Non,True
28,prospectus_amundi_FR0010655761-fr_Table3.pdf,La commission de rachat non acquise au fonds est-elle de 3 % ?,Oui, Yes,True
29,prospectus_amundi_FR0010655761-fr_Table3.pdf,Une commission de rachat acquise au fonds est-elle appliquée ?,Non, Non,True
30,prospectus_amundi_FR0010655761-fr_Table3.pdf,La base de calcul des commissions est-elle : Valeur liquidative × Nombre de parts ?,Oui, Oui,True
31,priip_primonial_FR0013228715-fr_Table1.pdf,Quel est le montant maximal des frais d’entrée ?,"5,00 %"," 5,00 %",True
32,priip_primonial_FR0013228715-fr_Table1.pdf,Quel pourcentage des frais d’entrée est acquis à l’OPCI ?,"3,50 %"," 3,50 %",True
33,priip_primonial_FR0013228715-fr_Table1.pdf,Y a-t-il des frais de sortie pour cette catégorie d’actions ?,Non, Non,True
34,priip_primonial_FR0013228715-fr_Table1.pdf,À quoi servent les frais d’entrée acquis à l’OPCI ?,couvrir les frais  et taxes relatifs à l’acquisition ou à la cession d’actifs, * ayant pour objet de couvrir les frais et taxes relatifs à l'acquisition ou à la cession d'actifs,True
35,priip_primonial_FR0013228715-fr_Table1.pdf,Y a-t-il des frais de sortie pour cet OPCI ?,Non, Non,True
36,priip_primonial_FR0013228715-fr_Table2.pdf,Quel est le pourcentage des frais courants annuels ?,"2,190 % TTC de l’actif net"," 2,190%",True
37,priip_primonial_FR0013228715-fr_Table2.pdf,Que comprennent les frais courants ?,"frais de gestion et de fonctionnement
frais d’exploitation immobilière", frais de gestion et de fonctionnement frais d'exploitation immobilière,True
38,priip_primonial_FR0013228715-fr_Table2.pdf,L’OPCI applique-t-il une commission de performance ?,Oui, Oui,True
39,priip_primonial_FR0013228715-fr_Table2.pdf,Vrai / Faux : Les frais d’exploitation immobilière font partie des frais courants.,Vrai, Vrai,True
40,priip_primonial_FR0013228715-fr_Table2.pdf,Vrai / Faux : Le total des frais courants dépasse 3 % de l’actif net.,Faux, Faux,True
41,priip_primonial_FR0013228715-fr_Table2.pdf,Vrai / Faux : La commission de performance est systématiquement prélevée chaque année.,Faux, Faux,True
42,priip_primonial_FR0013228715-fr_Table2.pdf,Est-ce que les frais peuvent varier d’une année sur l’autre ?,Oui, Oui,True
43,priip_primonial_FR0013228715-fr_Table2.pdf,Quels sont les frais courants annuels prélevés par l’OPCI ?," 2,190 % TTC de l’actif net"," 2,190 % TTC de l'actif net",True
44,priip_primonial_FR0013228715-fr_Table2.pdf,Comment se décomposent les frais courants ?,"frais de gestion de fonctionnement        1,606 % TTC de l’actif net ; frais d’exploitation immobilière        0,584 % TTC de l’actif net", - frais de gestion et de fonctionnement - frais d'exploitation immobilière,True
45,priip_primonial_FR0013228715-fr_Table2.pdf,L’OPCI applique-t-il une commission de performance ?,Oui, Oui,True
46,priip_primonial_FR0013228715-fr_Table2.pdf,Le montant des frais courants peut-il varier ?,Oui, Oui,True
47,prospectus_amundi-000109767-fr_Table1.pdf,Quel est le niveau de risque présenté dans ce tableau ?,6, Risque faible,False
48,prospectus_amundi-000109767-fr_Table1.pdf,Y a-t-d'autres informations que le niveau de risque dans ce tableau ? ,Non, Oui,False
49,prospectus_amundi-000109767-fr_Table2.pdf,Quels sont les frais d’entrée maximum applicables dans ce tableau?,2 % maximum, 2% maximum,True
50,prospectus_amundi-000109767-fr_Table2.pdf,Y a-t-il des frais de sortie ?,Non, 2% maximum,False
51,prospectus_amundi-000109767-fr_Table2.pdf,À combien s'élèvent les frais courants annuels prélevés par le FCPE ?,"1,87 % de l'actif net moyen"," 1,47% du capital moyen annuel",False
52,prospectus_amundi-000109767-fr_Table2.pdf,Le FCPE applique-t-il une commission de performance ?,Non, Oui,False
53,prospectus_amundi-000109767-fr_Table3.pdf,Combien de catégories de parts le Fonds propose-t-il ?,6, 6,True
54,prospectus_amundi-000109767-fr_Table3.pdf,"Quelle est la valeur initiale des parts F, E et P ?",10 EUR, 10 EUR,True
55,prospectus_amundi-000109767-fr_Table3.pdf,Quelle part est spécifiquement liée aux réseaux du groupe Crédit Agricole ?,part PER CA, Part PER CA,True
56,prospectus_amundi-000109767-fr_Table3.pdf,Quelle est la nature de l’affectation du résultat pour toutes les parts ?,Capitalisation, Capitalisation,True
57,prospectus_amundi-000109767-fr_Table3.pdf,Quel est le code ISIN de Part PER CA ?,FR0014001B81, FR0014001B81,True
58,prospectus_amundi-000109767-fr_Table3.pdf,Quel est le code ISIN de Part ASSUREUR ?,FR0014001B99, FR0014001B99,True
59,prospectus_amundi-000109767-fr_Table3.pdf,Toutes les catégories de parts disposent-elles d’un code AMF ?,Oui, Oui,True
60,prospectus_amundi-000109767-fr_Table3.pdf,Quelle est la valeur initiale de la part E ?,10 EUR, 10 EUR,True
61,prospectus_amundi-000109767-fr_Table3.pdf,Existe-t-il dans ce tableau des parts avec une affectation du résultat en distribution ?,Non, Non,True
62,prospectus_amundi-000109767-fr_Table3.pdf,Vrai ou Faux ? Les parts E et F ont un Code AMF mais pas de Code ISIN.,Vrai, Vrai.,True
63,prospectus_amundi-000109767-fr_Table4.pdf,Y a-t-il une commission de souscription ou de rachat appliquée ?,Non, Non,True
64,prospectus_amundi-000109767-fr_Table4.pdf,Quel est le taux maximum des frais de gestion pour la part E ?,"1,10 % TTC"," 1,10 % TTC maximum",True
65,prospectus_amundi-000109767-fr_Table4.pdf,Sur quelle assiette sont prélevés les frais de gestion de la part E ?,Actif net, Actif net,True
66,prospectus_amundi-000109767-fr_Table4.pdf,Qui prend en charge les frais de gestion pour la part E ?,Entreprise, Entreprise,True
67,prospectus_amundi-000109767-fr_Table4.pdf,Quel est le taux maximum des frais de gestion pour la part F ?,"1,00 % TTC"," 0,10% TTC maximum",False
68,prospectus_amundi-000109767-fr_Table4.pdf,Sur quelle base sont calculés les frais de la part F ?,Actif net, Actif net,True
69,prospectus_amundi-000109767-fr_Table4.pdf,À combien s’élèvent les frais de gestion maximum pour la part PER ?,"0,10 % TTC maximum"," 0,10 % TTC maximum",True
70,prospectus_amundi-000109767-fr_Table4.pdf,Qui supporte les frais de gestion de la part PER ?,Fonds, Fonds,True
71,prospectus_amundi-000109767-fr_Table4.pdf,Les frais de la part PER CA sont-ils à la charge de l’entreprise ou du Fonds ?,Fonds, Fonds,True
72,prospectus_amundi-000109767-fr_Table4.pdf,Qui prend en charge les frais liés à la part ASSUREUR ?,Fonds, Fonds,True
73,prospectus_amundi-000109767-fr_Table4.pdf,"Vrai ou Faux ? Les frais de gestion maximum pour AMUNDI ACTIONS INTERNATIONALES ESR - PER s’élèvent à 1,10 % TTC.",Faux, Faux,True
74,prospectus_amundi-000109767-fr_Table4.pdf,Vrai ou Faux ? Les frais liés à ESR - PER CA sont pris en charge par l’entreprise.,Faux, Faux,True
75,prospectus_amundi-000109767-fr_Table5.pdf,Quels sont les frais de gestion financière appliqués à la Part C ?,"0,40 % TTC maximum", Part C : % TTC maximum,False
76,prospectus_amundi-000109767-fr_Table5.pdf,Quel est le taux maximum des frais indirects (commissions et frais de gestion) ?,"1,50 % TTC l'an maximum", 1.50 % TTC l'an maximum,True
77,prospectus_amundi-000109767-fr_Table5.pdf,Quel est le montant de la commission de mouvement qui peut être prélevées par le dépositaire ?,montant forfaitaire de 0 à 450 euros TTC selon la place, Montant forfaitaire de 0 à 450 € TTC selon la place,True
78,prospectus_amundi-000109767-fr_Table5.pdf,Une commission de surperformance est-elle appliquée à la Part RETRAITE-C ?,Oui, Oui,True
79,priip_pimco_IE00B11XZ871-2022-fr_Table1.pdf,Quel est le montant que vous pourriez obtenir après déduction des coûts si vous sortez après un an dans un scénario Favorable ?,11340 USD, 11.340 USD,True
80,priip_pimco_IE00B11XZ871-2022-fr_Table1.pdf,Quel montant pourriez-vous obtenir après déduction des coûts si vous sortez après un an dans un scénario défavorable ?,8070 USD, 8.070 USD,True
81,priip_pimco_IE00B11XZ871-2022-fr_Table1.pdf,"Quel montant pourriez-vous obtenir si vous avez investi pendant 5 ans ou plus dans un scénario Intermédiaire, après déduction des coûts ?",10840 USD, 10.840 USD*,True
82,priip_pimco_IE00B11XZ871-2022-fr_Table1.pdf,Quelle est la période de détention recommandée ?,3 ans, 3 ans,True
83,priip_pimco_IE00B11XZ871-2022-fr_Table1.pdf,Existe t-il un rendement minimal garanti si l'investisseur sort avant 3 ans ?,Non, Non,True
84,priip_pimco_IE00B11XZ871-2022-fr_Table1.pdf,Quel est le montant de l'investissement sur lequel se base le scénario de performance ?,10000 USD, 10.000 USD,True
85,priip_pimco_IE00B11XZ871-2022-fr_Table1.pdf,Dans quelle monnaie les scénarios de performance ont ils présentés ?,USD, USD,True
86,priip_heptagon_IE00B3N32X37-2023-fr_Table1.pdf,Quels sont les coûts totaux associés à l'investissement si le produit est détenu pendant 1 an ?,170, $170,True
87,priip_heptagon_IE00B3N32X37-2023-fr_Table1.pdf,Quels sont les coûts totaux associés à l'investissement si le produit est détenu pendant 5 an ?,1340, $1.340,True
88,priip_heptagon_IE00B3N32X37-2023-fr_Table1.pdf,Quelle est la période de détention recommandée ?,5 ans, 5 ans,True
89,priip_heptagon_IE00B3N32X37-2023-fr_Table1.pdf,Quel est le coût réel du produit en termes de rendement perdu chaque année sur cinq ans en pourcentage?,"1,9%"," 1,9%",True
90,priip_heptagon_IE00B3N32X37-2023-fr_Table2.pdf,Quel est le pourcentage des frais d’entrée prélevé sur l’investissement ?,"0,0 %"," 0,0%",True
91,priip_heptagon_IE00B3N32X37-2023-fr_Table2.pdf,Le fonds peut-il imposer une commission de rachat à l’avenir ?,Oui, Oui,True
92,priip_heptagon_IE00B3N32X37-2023-fr_Table2.pdf,Quel est le montant maximum que le fonds pourrait facturer au titre d’une commission de rachat ?,pouvant atteindre 3 % du produit du rachat, 3% du produit du rachat,True
93,priip_heptagon_IE00B3N32X37-2023-fr_Table3.pdf,Quel est le coût lié à l’achat et à la vente des investissements dans le portefeuille ?,"0,0 %"," 0,0%",True
94,priip_heptagon_IE00B3N32X37-2023-fr_Table3.pdf,Quels sont les autres frais récurrents facturés par le fonds ?,coûts de gestion," 1,7%",False
95,priip_heptagon_IE00B3N32X37-2023-fr_Table3.pdf,"Que couvrent les frais courants indiqués à 1,7 % ?",Ils couvrent principalement les coûts de gestion du fonds., Autres coûts récurrents,False
96,priip_heptagon_IE00B3N32X37-2023-fr_Table3.pdf,À combien s’élèvent les autres frais récurrents facturés par le fonds ?,"1,7 %"," 1,7%",True
97,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,"Quels types d'actions sont disponibles pour le compartiment ""La Française Actions Euro Capital Humain"" ?",action F ; action R  ; action D ; action I," Action F, Action R, Action D, Action I",True
98,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Quel est le code ISIN de l’action F ?,FR0012553584, FR001253504,False
99,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,"Quelle est la valeur liquidative d’origine pour toutes les actions, sauf l’action I",100 EUR, 100 EUR,True
100,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Quelle est la valeur liquidative d’origine de l’action I ?,"79,11 EUR"," 79,11 EUR",True
101,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Quelle est la devise de libellé de ce compartiment ?,EUR, EUR,True
102,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Comment sont affectés les revenus pour l'action D?,Distribution, Capitalisation,False
103,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Comment sont affectés les revenus pour l'action I?,Capitalisation, Capitalisation,True
104,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Quelle est la politique d’affectation des plus-values pour le type d'action R ?,Capitalisation, Capitalisation,True
105,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Qui peut souscrire aux types d'actions R et D?,Tous souscripteurs, Tous souscripteurs,True
106,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,"Qui peut souscrire à l’action F du compartiment ""La Française Actions Euro Capital Humain"" ?",réservée aux fonds gérés par les sociétés du Groupe la Française, réservée aux fonds gérés par les sociétés du Groupe La Française,True
107,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,L’action F est-elle réservée à tous les souscripteurs ?,Non, Non,True
108,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,La valeur liquidative d’origine de l’action F est-elle de 100 EUR ?,Oui, Oui,True
109,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,L’action F est-elle libellée en devise EUR ?,Oui, Oui,True
110,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Le montant minimum de souscription initiale pour l’action F est-il de 10 actions ?,Non, Non,True
111,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,L’affectation des revenus de l’action F peut-elle inclure une distribution ?,Oui, Oui,True
112,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Vrai ou Faux : L’action F peut être souscrite par des investisseurs institutionnels externes au Groupe La Française.,Faux, Faux,True
113,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,"Vrai ou Faux : L’affectation des plus-values de l’action F peut être faite par capitalisation, distribution ou report.",Vrai, Vrai,True
114,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Vrai ou Faux : La devise de libellé de l’action F est le dollar américain.,Faux, Faux,True
115,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Vrai ou Faux : Le montant minimum de souscription pour l’action F est de 1 action.,Vrai, Vrai,True
116,prospectus-Lafrancaise_fr0013439817-fr_Table1.pdf,Vrai ou Faux : L’affectation des revenus pour l’action F est strictement en capitalisation.,Faux, Faux,True
117,prospectus-Lafrancaise_fr0013439817-fr_Table2.pdf,Quel est le code ISIN de la classe d'actions R C EUR ?,FR0013439817, FR0013438817,False
118,prospectus-Lafrancaise_fr0013439817-fr_Table2.pdf,Quel est le montant minimum de souscription initiale pour la part R C EUR ?,Aucun, Nilant,True
119,prospectus-Lafrancaise_fr0013439817-fr_Table2.pdf,La classe d’actions R C EUR est-elle destinée à tous les souscripteurs ?,Oui, Oui,True
120,prospectus-Lafrancaise_fr0013439817-fr_Table2.pdf,Comment sont traités les revenus et les plus-values de la classe d’actions R C EUR ?,Capitalisation, Capitalisation Capitalisation,True
121,prospectus-Lafrancaise_fr0013439817-fr_Table2.pdf,En quelle devise est libellée la classe d’actions R C EUR ?,EUR, EUR,True
122,prospectus-Lafrancaise_fr0013439817-fr_Table2.pdf,Quel est le code ISIN de la classe d’actions T D USD H ?,FR0013439924, FR0013439833,False
123,prospectus-Lafrancaise_fr0013439817-fr_Table2.pdf,À qui s’adresse la classe d’actions T D USD H en termes de souscripteurs ?,Tous souscripteurs sans rétrocession aux distributeurs., Tous souscripteurs non rétrocédés aux distributeurs,True
124,prospectus-Lafrancaise_fr0013439817-fr_Table2.pdf,Quelle classe d'actions nécessite une souscription minimale de 10 000 000 EUR ?,part S, action S,True
125,prospectus-Lafrancaise_fr0013439817-fr_Table2.pdf,Quelle est la politique de couverture de la classe d’actions I C USD H ?,"Les actions ""H"" couverte contre la devise de référence du compartiment peuvent être sur ou sous-couvertes durant certaines périodes", Réservée aux clients professionnels au sens de la MIF,False
126,prospectus-Lafrancaise_fr0013439817-fr_Table2.pdf,À qui est exclusivement réservée la classe d’actions S ?,Réservée à la Caisse Fédérale du Crédit Mutuel Nord Europe et aux sociétés du Groupe la Française, La Caisse Fédérale du Crédit Mutuel et aux sociétés du Groupe le Français,False
127,prospectus-Lafrancaise_fr0013439817-fr_Table2.pdf,La classe d’actions T C EUR est-elle éligible à la distribution de revenus ?,Non, Non,True
128,prospectus-Lafrancaise_fr0013439817-fr_Table3.pdf,Quelles sont les heures limites pour centraliser les ordres de souscription et de rachat ?,avant 11h00, J avant 11h00,True
129,prospectus-Lafrancaise_fr0013439817-fr_Table3.pdf,Quand les règlements des souscriptions et des rachats sont-ils effectués ?,J+2 jours ouvrés, J+2 jours ouvrés,True
130,prospectus-Lafrancaise_fr0013439817-fr_Table3.pdf,Quand la valeur liquidative est-elle publiée ?,J+1 jour ouvré, Chaque jour de Bourse (J),False
131,prospectus-Lafrancaise_fr0013439817-fr_Table3.pdf,Les actions peuvent-elles être fractionnées ?,Oui, Oui,True
132,prospectus-Lafrancaise_fr0013439817-fr_Table4.pdf,Quelle est la fourchette de sensibilité aux taux d’intérêt du fonds ?,de 9 à 0," de 9 à 0, décroissante dans le temps",True
133,prospectus-Lafrancaise_fr0013439817-fr_Table4.pdf,Quels sont les pays d’origine des émetteurs publics des titres dans lesquels le fonds est exposé ?,Emetteurs publics OCDE et hors OCDE (y compris les pays émergents) , pays émergents; pays de l'OCDE et hors OCDE,True
134,prospectus-Lafrancaise_fr0013439817-fr_Table4.pdf,Quels sont les pays d’origine des émetteurs privés hors OCDE des titres dans lesquels le fonds est exposé ?,Emetteurs privés hors OCDE (y compris les pays émergents), y compris les pays émergents 0 - 50%,False
135,prospectus-Lafrancaise_fr0013439817-fr_Table4.pdf,Quelles sont les devises autorisées pour les investissements ?,EUR/ USD/ GBP/ NOK/ CHF/ SEK/ CAD/ DKK, EUR/ USD/ GBP/ NOK/ CHF/ SEK/ CAD/ DKK,True
136,prospectus-Lafrancaise_fr0013439817-fr_Table4.pdf,Le fonds est-il exposé au risque de change ?,Oui, Oui,True
137,prospectus-Lafrancaise_fr0013439817-fr_Table4.pdf,Comment le risque de change est-il géré ?,couverture imparfaite des positions en devises., Résiduel dû à une couverture imparfaite des positions en devises.,True
138,prospectus-Lafrancaise_fr0013439817-fr_Table5.pdf,Quelle est la base de calcul des frais de gestion financière ?,Les frais de gestion financière sont calculés sur l’actif net, Actif net,True
139,prospectus-Lafrancaise_fr0013439817-fr_Table5.pdf,Quels sont les taux maximum de frais de gestion appliqués aux catégories d'actions I et T ? ,"0,59 % TTC"," 0,59% TTC",True
140,prospectus-Lafrancaise_fr0013439817-fr_Table5.pdf,Existe-t-il des frais indirects maximum facturés à l’OPCVM ?,Non, Non,True
141,prospectus-Lafrancaise_fr0013439817-fr_Table5.pdf,Quels sont les taux de commissions de mouvement pour les Obligations convertibles et les Swaps ?,"Obligations convertibles : 0,05 % (avec un minimum de 100 €) ; waps : 0,010 %, (avec un minimum de 150 €, max. 600 €)", 0.05% et 0.010%,True
142,prospectus-Lafrancaise_fr0013439817-fr_Table6.pdf,Les commissions de mouvement s’appliquent-elles à chaque transaction ?,Oui, Oui,True
143,prospectus-Lafrancaise_fr0013439817-fr_Table6.pdf,Quels sont les frais associés aux swaps à partir du 2 novembre 2021 ?,"0,010 %, (avec un minimum de 150 € et un maximum de 600 €)"," 0,010% (avec un minimum de 75€ et un maximum de 3000€)",False
144,prospectus-Lafrancaise_fr0013439817-fr_Table6.pdf,Quel est le taux de commission appliqué aux autres obligations après le 2 novembre 2021 ?,"0,035 % (avec un minimum de 100 €)"," 0,035%",True
145,prospectus-Lafrancaise_fr0013439817-fr_Table6.pdf,Quels sont les frais appliqués aux opérations de change à terme après le 2 novembre 2021 ?,"0,010 % ( avec un minimum de 75 € et un maximum de 300 €)"," 0,010% (avec un minimum de 75€ et un maximum de 3000€)",False
146,prospectus-Lafrancaise_fr0013439817-fr_Table6.pdf,Quel montant est appliqué pour une transaction sur un OPC ?,15, 15€,True
147,prospectus-Lafrancaise_fr0013439817-fr_Table6.pdf,Quels sont les frais forfaitaires appliqués pour les futures avant le 2 novembre 2021 ?,Futures : 6 €, 6€ / Options: 2.5€,True
148,kiid_constance_FR0011271576-fr_Table1.pdf,Quel est l’objectif principal du fonds CONSTANCE BE AMERICA ?,Le FCP a pour objectif la recherche d’une surperformance par rapport à l’indice S&P 500 INDEX représentant l’évolution des marchés d’actions nord-américaines sur la durée de placement recommandée., La recherche d'une surperformance par rapport à l'indice S&P 500 INDEX représentant l'évolution des marchés d'actions nord-américains sur la durée de placement recommandée.,True
149,kiid_constance_FR0011271576-fr_Table1.pdf,À quelle catégorie appartient ce FCP ?,Le FCP est classé « Actions internationales », Actions internationales,True
150,kiid_constance_FR0011271576-fr_Table1.pdf,Quelle est le niveau d'exposition du portefeuille en actions nord-américaines ?,Le FCP est exposé à hauteur de 90 % minimum en actions d'émetteurs nord-américains., 90% à 100%,True
151,kiid_constance_FR0011271576-fr_Table1.pdf,Quelle est la fourchette d'exposition en actions de sociétés domiciliées au Canada ?,de 0% à 25% maximum, de 0% à 10% maximum,False
152,kiid_constance_FR0011271576-fr_Table1.pdf,Quelle est la durée minimum de placement recommandée ?,Supérieure à 10 ans, Supérieure à 5 ans,False
153,kiid_constance_FR0011271576-fr_Table1.pdf,quel moment les ordres de souscription et de rachat sont-ils centralisés ?,Chaque jour ouvré avant 17 heures (J-1).," avant 17 heures chaque jour ouvré (J-1), à l'exception des jours fériés en France ou à la clôture des marchés nord-américains (Etats-Unis / Canada) ou français.",False
154,kiid_constance_FR0011271576-fr_Table1.pdf,Le fonds peut-il être exposé au risque de change hors USD ?,Oui, de 0% à 100% au risque de change hors US dollar.,True
155,kiid_constance_FR0011271576-fr_Table1.pdf,Qui est la société de gestion du fonds CONSTANCE BE AMERICA ?,Ce FCP est géré par Constance Associés, Constance Associés,True
156,kiid_constance_FR0011271576-fr_Table1.pdf,Quel est le code ISIN du fonds CONSTANCE BE AMERICA - Part A/USD ?,FR0011271576, FR0011271576,True
157,kiid_constance_FR0011271576-fr_Table1.pdf,Vrai ou Faux : Le fonds peut être entièrement exposé au risque de change hors dollar américain.,Vrai, Vrai,True
158,kiid_constance_FR0011271576-fr_Table2.pdf,Y a-t-il des frais d'entrée ou de sortie pour ce fonds ?,Non, Non,True
159,kiid_constance_FR0011271576-fr_Table2.pdf,Quel est le montant des frais courants prélevés par le fonds sur une année ?,"2,44% TTC"," 2,44% TTC",True
160,kiid_constance_FR0011271576-fr_Table2.pdf,Le fonds applique-t-il une commission de surperformance ?,Non, Non,True
161,kiid_constance_FR0011271576-fr_Table2.pdf,Vrai ou Faux : Le fonds facture une commission de surperformance en cas de rendement élevé.,Faux, Faux,True
162,kiid_blackrock_DE000A0D8Q07-fr_Table1.pdf,Quelle est la catégorie de risque attribuée à ce fonds dans le tableau ?,6, 6,True
163,kiid_blackrock_DE000A0D8Q07-fr_Table1.pdf,Que signifie une notation de 6 sur l’échelle de risque ?,"Cela indique un niveau de risque élevé, mais aussi un potentiel de rendement plus élevé. ", Risque plus élevé Rendements habituellement plus élevés,True
164,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,Quels sont les frais d'entrée si des actions en bourse ?,"1,00 %", 2.00 %,False
165,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,Quel est le pourcentage maximum des frais d’entrée ?,"2,00 % maximum", 2.00 %,True
166,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,À combien s’élèvent les frais courants prélevés chaque année sur le Fonds ?,"0,20 % par an"," 0,20 %",True
167,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,Quel est le montant des frais d’entrée si les actions sont négociées en bourse ?,0 %, 0 %,True
168,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,Vrai ou Faux : Les frais d’entrée peuvent atteindre 2 %.,Vrai, Vrai,True
169,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,Vrai ou Faux : Les frais courants du Fonds sont de 1 %.,Faux, Faux,True
170,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,Vrai ou Faux : Une commission de performance est prélevée par le Fonds.,Faux, Faux,True
171,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,Vrai ou Faux : Les frais de sortie peuvent atteindre 1 %.,Vrai, Vrai,True
172,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,"Vrai ou Faux : Les frais d’entrée sont toujours appliqués, même en cas de négociation en bourse.",Faux, Faux,True
173,kiid_blackrock_DE000A0D8Q07-fr_Table2.pdf,Oui ou Non : Les frais courants sont facturés chaque année.,Oui, Oui,True
